car: retangulo: - x:9750.000000 - y:0.000000 - w:11700.000000 - h:2724.000000
cep quadra:b8-1.76, area: 9696.000000
cep quadra:b8-50.117, area: 64071168.000000
cep quadra:b8-50.118, area: 64080864.000000
cep quadra:b8-50.119, area: 64090560.000000
cep quadra:b8-50.120, area: 64100256.000000
cep quadra:b8-50.121, area: 64109952.000000
cep quadra:b8-50.122, area: 64119648.000000
cep quadra:b8-50.123, area: 64129344.000000
cep quadra:b8-50.124, area: 64139040.000000
cep quadra:b8-50.125, area: 64148736.000000
cep quadra:b8-50.126, area: 64158432.000000
cep quadra:b8-50.127, area: 64168128.000000
cep quadra:b8-50.128, area: 64177824.000000
cep quadra:b8-50.129, area: 64187520.000000
cep quadra:b8-50.130, area: 64197216.000000
cep quadra:b8-50.131, area: 64206912.000000
cep quadra:b8-50.132, area: 64216608.000000
cep quadra:b8-50.133, area: 64226304.000000
cep quadra:b8-50.134, area: 64236000.000000
cep quadra:b8-50.135, area: 64245696.000000
cep quadra:b8-50.136, area: 64255392.000000
cep quadra:b8-50.137, area: 64265088.000000
cep quadra:b8-50.138, area: 64274784.000000
cep quadra:b8-50.139, area: 64284480.000000
cep quadra:b8-50.140, area: 64294176.000000
cep quadra:b8-50.141, area: 64303872.000000
cep quadra:b8-50.142, area: 64313568.000000
cep quadra:b8-50.143, area: 64323264.000000
cep quadra:b8-50.144, area: 64332960.000000
cep quadra:b8-50.145, area: 64342656.000000
cep quadra:b8-50.146, area: 64352352.000000
cep quadra:b8-50.147, area: 64362048.000000
cep quadra:b8-50.148, area: 64371744.000000
cep quadra:b8-50.149, area: 64381440.000000
cep quadra:b8-50.150, area: 64391136.000000
cep quadra:b8-50.151, area: 64400832.000000
cep quadra:b8-50.152, area: 64410528.000000
cep quadra:b8-50.153, area: 64420224.000000
cep quadra:b8-50.154, area: 64429920.000000
cep quadra:b8-50.155, area: 64439616.000000
cep quadra:b8-50.156, area: 64449312.000000
cep quadra:b8-50.157, area: 64459008.000000
cep quadra:b8-50.158, area: 64468704.000000
cep quadra:b8-50.159, area: 64478400.000000
cep quadra:b8-50.160, area: 64488096.000000
cep quadra:b8-50.161, area: 64497792.000000
cep quadra:b8-50.162, area: 64507488.000000
cep quadra:b8-50.163, area: 64517184.000000
cep quadra:b8-50.164, area: 64526880.000000
cep quadra:b8-50.165, area: 64536576.000000
cep quadra:b8-50.166, area: 64546272.000000
cep quadra:b8-50.167, area: 64555968.000000
cep quadra:b8-50.168, area: 64565664.000000
cep quadra:b8-50.169, area: 64575360.000000
cep quadra:b8-50.170, area: 64585056.000000
cep quadra:b8-50.171, area: 64594752.000000
cep quadra:b8-50.172, area: 64604448.000000
cep quadra:b8-50.173, area: 64614144.000000
cep quadra:b8-50.174, area: 64623840.000000
cep quadra:b8-50.175, area: 64633536.000000
cep quadra:b8-50.176, area: 64643232.000000
cep quadra:b8-50.177, area: 64652928.000000
cep quadra:b8-50.178, area: 64662624.000000
cep quadra:b8-50.179, area: 64672320.000000
cep quadra:b8-50.180, area: 64682016.000000
cep quadra:b8-50.181, area: 64691712.000000
cep quadra:b8-50.182, area: 64701408.000000
cep quadra:b8-50.183, area: 64711104.000000
cep quadra:b8-50.184, area: 64720800.000000
cep quadra:b8-50.185, area: 64730496.000000
cep quadra:b8-50.186, area: 64740192.000000
cep quadra:b8-50.187, area: 64749888.000000
cep quadra:b8-50.188, area: 64759584.000000
cep quadra:b8-50.189, area: 64769280.000000
cep quadra:b8-50.190, area: 64778976.000000
cep quadra:b8-50.191, area: 64788672.000000
cep quadra:b8-50.192, area: 64798368.000000
cep quadra:b8-50.193, area: 64808064.000000
cep quadra:b8-50.194, area: 64817760.000000
cep quadra:b8-50.195, area: 64827456.000000
cep quadra:b8-50.196, area: 64837152.000000
cep quadra:b8-50.197, area: 64846848.000000
cep quadra:b8-50.198, area: 64856544.000000
cep quadra:b8-50.199, area: 64866240.000000
cep quadra:b8-50.200, area: 64875936.000000
cep quadra:b8-50.201, area: 64885632.000000
cep quadra:b8-50.202, area: 64895328.000000
cep quadra:b8-50.203, area: 64905024.000000
cep quadra:b8-50.204, area: 64914720.000000
cep quadra:b8-50.205, area: 64924416.000000
cep quadra:b8-50.206, area: 64934112.000000
cep quadra:b8-50.207, area: 64943808.000000
cep quadra:b8-50.208, area: 64953504.000000
cep quadra:b8-50.209, area: 64963200.000000
cep quadra:b8-51.76, area: 64972896.000000
cep quadra:b8-51.77, area: 64982592.000000
cep quadra:b8-51.78, area: 64992288.000000
cep quadra:b8-51.79, area: 65001984.000000
cep quadra:b8-51.80, area: 65011680.000000
cep quadra:b8-51.81, area: 65021376.000000
cep quadra:b8-51.82, area: 65031072.000000
cep quadra:b8-51.83, area: 65040768.000000
cep quadra:b8-51.84, area: 65050464.000000
cep quadra:b8-51.85, area: 65060160.000000
cep quadra:b8-51.86, area: 65069856.000000
cep quadra:b8-51.87, area: 65079552.000000
cep quadra:b8-51.88, area: 65089248.000000
cep quadra:b8-51.89, area: 65098944.000000
cep quadra:b8-51.90, area: 65108640.000000
cep quadra:b8-51.91, area: 65118336.000000
cep quadra:b8-51.92, area: 65128032.000000
cep quadra:b8-51.93, area: 65137728.000000
cep quadra:b8-51.94, area: 65147424.000000
cep quadra:b8-51.95, area: 65157120.000000
cep quadra:b8-51.96, area: 65166816.000000
cep quadra:b8-51.97, area: 65176512.000000
cep quadra:b8-51.98, area: 65186208.000000
cep quadra:b8-51.99, area: 65195904.000000
cep quadra:b8-51.100, area: 65205600.000000
cep quadra:b8-51.101, area: 65215296.000000
cep quadra:b8-51.102, area: 65224992.000000
cep quadra:b8-51.103, area: 65234688.000000
cep quadra:b8-51.104, area: 65244384.000000
cep quadra:b8-51.105, area: 65254080.000000
cep quadra:b8-51.106, area: 65263776.000000
cep quadra:b8-51.107, area: 65273472.000000
cep quadra:b8-51.108, area: 65283168.000000
cep quadra:b8-51.109, area: 65292864.000000
cep quadra:b8-51.110, area: 65302560.000000
cep quadra:b8-51.111, area: 65312256.000000
cep quadra:b8-51.112, area: 65321952.000000
cep quadra:b8-51.113, area: 65331648.000000
cep quadra:b8-51.114, area: 65341344.000000
cep quadra:b8-51.115, area: 65351040.000000
cep quadra:b8-51.116, area: 65360736.000000
cep quadra:b8-51.117, area: 65370432.000000
cep quadra:b8-51.118, area: 65380128.000000
cep quadra:b8-51.119, area: 65389824.000000
cep quadra:b8-51.120, area: 65399520.000000
cep quadra:b8-51.121, area: 65409216.000000
cep quadra:b8-51.122, area: 65418912.000000
cep quadra:b8-51.123, area: 65428608.000000
cep quadra:b8-51.124, area: 65438304.000000
cep quadra:b8-51.125, area: 65448000.000000
cep quadra:b8-51.126, area: 65457696.000000
cep quadra:b8-51.127, area: 65467392.000000
cep quadra:b8-51.128, area: 65477088.000000
cep quadra:b8-51.129, area: 65486784.000000
cep quadra:b8-51.130, area: 65496480.000000
cep quadra:b8-51.131, area: 65506176.000000
cep quadra:b8-51.132, area: 65515872.000000
cep quadra:b8-51.133, area: 65525568.000000
cep quadra:b8-51.134, area: 65535264.000000
cep quadra:b8-51.135, area: 65544960.000000
cep quadra:b8-51.136, area: 65554656.000000
cep quadra:b8-51.137, area: 65564352.000000
cep quadra:b8-51.138, area: 65574048.000000
cep quadra:b8-51.139, area: 65583744.000000
cep quadra:b8-51.140, area: 65593440.000000
cep quadra:b8-51.141, area: 65603136.000000
cep quadra:b8-51.142, area: 65612832.000000
cep quadra:b8-51.143, area: 65622528.000000
cep quadra:b8-51.144, area: 65632224.000000
cep quadra:b8-51.145, area: 65641920.000000
cep quadra:b8-51.146, area: 65651616.000000
cep quadra:b8-51.147, area: 65661312.000000
cep quadra:b8-51.148, area: 65671008.000000
cep quadra:b8-51.149, area: 65680704.000000
cep quadra:b8-51.150, area: 65690400.000000
cep quadra:b8-51.151, area: 65700096.000000
cep quadra:b8-51.152, area: 65709792.000000
cep quadra:b8-51.153, area: 65719488.000000
cep quadra:b8-51.154, area: 65729184.000000
cep quadra:b8-51.155, area: 65738880.000000
cep quadra:b8-51.156, area: 65748576.000000
cep quadra:b8-51.157, area: 65758272.000000
cep quadra:b8-51.158, area: 65767968.000000
cep quadra:b8-51.159, area: 65777664.000000
cep quadra:b8-51.160, area: 65787360.000000
cep quadra:b8-51.161, area: 65797056.000000
cep quadra:b8-51.162, area: 65806752.000000
cep quadra:b8-51.163, area: 65816448.000000
cep quadra:b8-51.164, area: 65826144.000000
cep quadra:b8-51.165, area: 65835840.000000
cep quadra:b8-51.166, area: 65845536.000000
cep quadra:b8-51.167, area: 65855232.000000
cep quadra:b8-51.168, area: 65864928.000000
cep quadra:b8-51.169, area: 65874624.000000
cep quadra:b8-51.170, area: 65884320.000000
cep quadra:b8-51.171, area: 65894016.000000
cep quadra:b8-51.172, area: 65903712.000000
cep quadra:b8-51.173, area: 65913408.000000
cep quadra:b8-51.174, area: 65923104.000000
cep quadra:b8-51.175, area: 65932800.000000
cep quadra:b8-51.176, area: 65942496.000000
cep quadra:b8-51.177, area: 65952192.000000
cep quadra:b8-51.178, area: 65961888.000000
cep quadra:b8-51.179, area: 65971584.000000
cep quadra:b8-51.180, area: 65981280.000000
cep quadra:b8-51.181, area: 65990976.000000
cep quadra:b8-51.182, area: 66000672.000000
cep quadra:b8-51.183, area: 66010368.000000
cep quadra:b8-51.184, area: 66020064.000000
cep quadra:b8-51.185, area: 66029760.000000
cep quadra:b8-51.186, area: 66039456.000000
cep quadra:b8-51.187, area: 66049152.000000
cep quadra:b8-51.188, area: 66058848.000000
cep quadra:b8-51.189, area: 66068544.000000
cep quadra:b8-51.190, area: 66078240.000000
cep quadra:b8-51.191, area: 66087936.000000
cep quadra:b8-51.192, area: 66097632.000000
cep quadra:b8-51.193, area: 66107328.000000
cep quadra:b8-51.194, area: 66117024.000000
cep quadra:b8-51.195, area: 66126720.000000
cep quadra:b8-51.196, area: 66136416.000000
cep quadra:b8-51.197, area: 66146112.000000
cep quadra:b8-51.198, area: 66155808.000000
cep quadra:b8-51.199, area: 66165504.000000
cep quadra:b8-51.200, area: 66175200.000000
cep quadra:b8-51.201, area: 66184896.000000
cep quadra:b8-51.202, area: 66194592.000000
cep quadra:b8-51.203, area: 66204288.000000
cep quadra:b8-51.204, area: 66213984.000000
cep quadra:b8-51.205, area: 66223680.000000
cep quadra:b8-51.206, area: 66233376.000000
cep quadra:b8-51.207, area: 66243072.000000
cep quadra:b8-51.208, area: 66252768.000000
cep quadra:b8-51.209, area: 66262464.000000
cep quadra:b8-52.76, area: 66272160.000000
cep quadra:b8-52.77, area: 66281856.000000
cep quadra:b8-52.78, area: 66291552.000000
cep quadra:b8-52.79, area: 66301248.000000
cep quadra:b8-52.80, area: 66310944.000000
cep quadra:b8-52.81, area: 66320640.000000
cep quadra:b8-52.82, area: 66330336.000000
cep quadra:b8-52.83, area: 66340032.000000
cep quadra:b8-52.84, area: 66349728.000000
cep quadra:b8-52.85, area: 66359424.000000
cep quadra:b8-52.86, area: 66369120.000000
cep quadra:b8-52.87, area: 66378816.000000
cep quadra:b8-52.88, area: 66388512.000000
cep quadra:b8-52.89, area: 66398208.000000
cep quadra:b8-52.90, area: 66407904.000000
cep quadra:b8-52.91, area: 66417600.000000
cep quadra:b8-52.92, area: 66427296.000000
cep quadra:b8-52.93, area: 66436992.000000
cep quadra:b8-52.94, area: 66446688.000000
cep quadra:b8-52.95, area: 66456384.000000
cep quadra:b8-52.96, area: 66466080.000000
cep quadra:b8-52.97, area: 66475776.000000
cep quadra:b8-52.98, area: 66485472.000000
cep quadra:b8-52.99, area: 66495168.000000
cep quadra:b8-52.100, area: 66504864.000000
cep quadra:b8-52.101, area: 66514560.000000
cep quadra:b8-52.102, area: 66524256.000000
cep quadra:b8-52.103, area: 66533952.000000
cep quadra:b8-52.104, area: 66543648.000000
cep quadra:b8-52.105, area: 66553344.000000
cep quadra:b8-52.106, area: 66563040.000000
cep quadra:b8-52.107, area: 66572736.000000
cep quadra:b8-52.108, area: 66582432.000000
cep quadra:b8-52.109, area: 66592128.000000
cep quadra:b8-52.110, area: 66601824.000000
cep quadra:b8-52.111, area: 66611520.000000
cep quadra:b8-52.112, area: 66621216.000000
cep quadra:b8-52.113, area: 66630912.000000
cep quadra:b8-52.114, area: 66640608.000000
cep quadra:b8-52.115, area: 66650304.000000
cep quadra:b8-52.116, area: 66660000.000000
cep quadra:b8-52.117, area: 66669696.000000
cep quadra:b8-52.118, area: 66679392.000000
cep quadra:b8-52.119, area: 66689088.000000
cep quadra:b8-52.120, area: 66698784.000000
cep quadra:b8-52.121, area: 66708480.000000
cep quadra:b8-52.122, area: 66718176.000000
cep quadra:b8-52.123, area: 66727872.000000
cep quadra:b8-52.124, area: 66737568.000000
cep quadra:b8-52.125, area: 66747264.000000
cep quadra:b8-52.126, area: 66756960.000000
cep quadra:b8-52.127, area: 66766656.000000
cep quadra:b8-52.128, area: 66776352.000000
cep quadra:b8-52.129, area: 66786048.000000
cep quadra:b8-52.130, area: 66795744.000000
cep quadra:b8-52.131, area: 66805440.000000
cep quadra:b8-52.132, area: 66815136.000000
cep quadra:b8-52.133, area: 66824832.000000
cep quadra:b8-52.134, area: 66834528.000000
cep quadra:b8-52.135, area: 66844224.000000
cep quadra:b8-52.136, area: 66853920.000000
cep quadra:b8-52.137, area: 66863616.000000
cep quadra:b8-52.138, area: 66873312.000000
cep quadra:b8-52.139, area: 66883008.000000
cep quadra:b8-52.140, area: 66892704.000000
cep quadra:b8-52.141, area: 66902400.000000
cep quadra:b8-52.142, area: 66912096.000000
cep quadra:b8-52.143, area: 66921792.000000
cep quadra:b8-52.144, area: 66931488.000000
cep quadra:b8-52.145, area: 66941184.000000
cep quadra:b8-52.146, area: 66950880.000000
cep quadra:b8-52.147, area: 66960576.000000
cep quadra:b8-52.148, area: 66970272.000000
cep quadra:b8-52.149, area: 66979968.000000
cep quadra:b8-52.150, area: 66989664.000000
cep quadra:b8-52.151, area: 66999360.000000
cep quadra:b8-52.152, area: 67009056.000000
cep quadra:b8-52.153, area: 67018752.000000
cep quadra:b8-52.154, area: 67028448.000000
cep quadra:b8-52.155, area: 67038144.000000
cep quadra:b8-52.156, area: 67047840.000000
cep quadra:b8-52.157, area: 67057536.000000
cep quadra:b8-52.158, area: 67067232.000000
cep quadra:b8-52.159, area: 67076928.000000
cep quadra:b8-52.160, area: 67086624.000000
cep quadra:b8-52.161, area: 67096320.000000
cep quadra:b8-52.162, area: 67106016.000000
cep quadra:b8-52.163, area: 67115712.000000
cep quadra:b8-52.164, area: 67125408.000000
cep quadra:b8-52.165, area: 67135104.000000
cep quadra:b8-52.166, area: 67144800.000000
cep quadra:b8-52.167, area: 67154496.000000
cep quadra:b8-52.168, area: 67164192.000000
cep quadra:b8-52.169, area: 67173888.000000
cep quadra:b8-52.170, area: 67183584.000000
cep quadra:b8-52.171, area: 67193280.000000
cep quadra:b8-52.172, area: 67202976.000000
cep quadra:b8-52.173, area: 67212672.000000
cep quadra:b8-52.174, area: 67222368.000000
cep quadra:b8-52.175, area: 67232064.000000
cep quadra:b8-52.176, area: 67241760.000000
cep quadra:b8-52.177, area: 67251456.000000
cep quadra:b8-52.178, area: 67261152.000000
cep quadra:b8-52.179, area: 67270848.000000
cep quadra:b8-52.180, area: 67280544.000000
cep quadra:b8-52.181, area: 67290240.000000
cep quadra:b8-52.182, area: 67299936.000000
cep quadra:b8-52.183, area: 67309632.000000
cep quadra:b8-52.184, area: 67319328.000000
cep quadra:b8-52.185, area: 67329024.000000
cep quadra:b8-52.186, area: 67338720.000000
cep quadra:b8-52.187, area: 67348416.000000
cep quadra:b8-52.188, area: 67358112.000000
cep quadra:b8-52.189, area: 67367808.000000
cep quadra:b8-52.190, area: 67377504.000000
cep quadra:b8-52.191, area: 67387200.000000
cep quadra:b8-52.192, area: 67396896.000000
cep quadra:b8-52.193, area: 67406592.000000
cep quadra:b8-52.194, area: 67416288.000000
cep quadra:b8-52.195, area: 67425984.000000
cep quadra:b8-52.196, area: 67435680.000000
cep quadra:b8-52.197, area: 67445376.000000
cep quadra:b8-52.198, area: 67455072.000000
cep quadra:b8-52.199, area: 67464768.000000
cep quadra:b8-52.200, area: 67474464.000000
cep quadra:b8-52.201, area: 67484160.000000
cep quadra:b8-52.202, area: 67493856.000000
cep quadra:b8-52.203, area: 67503552.000000
cep quadra:b8-52.204, area: 67513248.000000
cep quadra:b8-52.205, area: 67522944.000000
cep quadra:b8-52.206, area: 67532640.000000
cep quadra:b8-52.207, area: 67542336.000000
cep quadra:b8-52.208, area: 67552032.000000
cep quadra:b8-52.209, area: 67561728.000000
cep quadra:b8-53.76, area: 67571424.000000
cep quadra:b8-53.77, area: 67581120.000000
cep quadra:b8-53.78, area: 67590816.000000
cep quadra:b8-53.79, area: 67600512.000000
cep quadra:b8-53.80, area: 67610208.000000
cep quadra:b8-53.81, area: 67619904.000000
cep quadra:b8-53.82, area: 67629600.000000
cep quadra:b8-53.83, area: 67639296.000000
cep quadra:b8-53.84, area: 67648992.000000
cep quadra:b8-53.85, area: 67658688.000000
cep quadra:b8-53.86, area: 67668384.000000
cep quadra:b8-53.87, area: 67678080.000000
cep quadra:b8-53.88, area: 67687776.000000
cep quadra:b8-53.89, area: 67697472.000000
cep quadra:b8-53.90, area: 67707168.000000
cep quadra:b8-53.91, area: 67716864.000000
cep quadra:b8-53.92, area: 67726560.000000
cep quadra:b8-53.93, area: 67736256.000000
cep quadra:b8-53.94, area: 67745952.000000
cep quadra:b8-53.95, area: 67755648.000000
cep quadra:b8-53.96, area: 67765344.000000
cep quadra:b8-53.97, area: 67775040.000000
cep quadra:b8-53.98, area: 67784736.000000
cep quadra:b8-53.99, area: 67794432.000000
cep quadra:b8-53.100, area: 67804128.000000
cep quadra:b8-53.101, area: 67813824.000000
cep quadra:b8-53.102, area: 67823520.000000
cep quadra:b8-53.103, area: 67833216.000000
cep quadra:b8-53.104, area: 67842912.000000
cep quadra:b8-53.105, area: 67852608.000000
cep quadra:b8-53.106, area: 67862304.000000
cep quadra:b8-53.107, area: 67872000.000000
cep quadra:b8-53.108, area: 67881696.000000
cep quadra:b8-53.109, area: 67891392.000000
cep quadra:b8-53.110, area: 67901088.000000
cep quadra:b8-53.111, area: 67910784.000000
cep quadra:b8-53.112, area: 67920480.000000
cep quadra:b8-53.113, area: 67930176.000000
cep quadra:b8-53.114, area: 67939872.000000
cep quadra:b8-53.115, area: 67949568.000000
cep quadra:b8-53.116, area: 67959264.000000
cep quadra:b8-53.117, area: 67968960.000000
cep quadra:b8-53.118, area: 67978656.000000
cep quadra:b8-53.119, area: 67988352.000000
cep quadra:b8-53.120, area: 67998048.000000
cep quadra:b8-53.121, area: 68007744.000000
cep quadra:b8-53.122, area: 68017440.000000
cep quadra:b8-53.123, area: 68027136.000000
cep quadra:b8-53.124, area: 68036832.000000
cep quadra:b8-53.125, area: 68046528.000000
cep quadra:b8-53.126, area: 68056224.000000
cep quadra:b8-53.127, area: 68065920.000000
cep quadra:b8-53.128, area: 68075616.000000
cep quadra:b8-53.129, area: 68085312.000000
cep quadra:b8-53.130, area: 68095008.000000
cep quadra:b8-53.131, area: 68104704.000000
cep quadra:b8-53.132, area: 68114400.000000
cep quadra:b8-53.133, area: 68124096.000000
cep quadra:b8-53.134, area: 68133792.000000
cep quadra:b8-53.135, area: 68143488.000000
cep quadra:b8-53.136, area: 68153184.000000
cep quadra:b8-53.137, area: 68162880.000000
